id,城市,岗位,薪资,年限,学历要求,公司名称,公司类型,公司规模,创建时间
4328,佛山,Java后端,19.0,1.0,大专,大乙信安,信息安全,59,2024-09-30 08:00:00
4329,佛山,Java后端,14.5,3.0,大专,永锢壳体,机械设备/机电/重工,299,2024-10-02 10:00:00
4330,佛山,Java后端,8.5,3.0,本科,广州上泽,计算机软件,59,2024-12-30 08:00:00
4331,佛山,Java后端,15.0,5.0,本科,威富通,互联网,749,2024-06-02 14:00:00
4332,佛山,Java后端,12.5,3.0,大专,爻池科技,计算机软件,10,2024-09-02 14:00:00
4333,佛山,Java后端,15.0,3.0,大专,深圳易立德,计算机软件,5499,2024-04-18 17:00:00
4334,佛山,Java后端,10.5,3.0,本科,卓明信息,计算机软件,59,2024-03-04 13:00:00
4335,佛山,Java后端,13.5,3.0,本科,易驾星科技,互联网金融,59,2024-06-07 08:00:00
4336,佛山,Java后端,15.0,3.0,大专,人谷科技有限责任公司,互联网,299,2024-03-25 15:00:00
4337,佛山,Java后端,15.5,5.0,本科,众图科技,互联网,59,2024-08-29 11:00:00
4338,佛山,Java后端,7.0,1.0,本科,广东米捷科技,互联网,59,2024-05-10 09:00:00
4339,佛山,Java后端,18.0,1.0,本科,北理新源(佛山),互联网,59,2024-08-07 10:00:00
4340,佛山,Java后端,10.0,1.0,本科,爱美家(佛山)科...,互联网,10,2024-10-29 10:00:00
4341,佛山,Java后端,9.0,1.0,本科,风浪科技,移动互联网,10,2024-10-11 16:00:00
4342,佛山,Java后端,5.0,1.0,学历不限,裕旺,进出口贸易,10,2024-04-18 10:00:00
4343,佛山,Java后端,16.5,5.0,本科,天阳科技,计算机软件,5499,2024-11-24 08:00:00
4344,佛山,Java后端,20.5,5.0,本科,某4S店公司,4S店/后市场,10,2024-11-21 09:00:00
4345,佛山,Java后端,7.0,0.0,大专,万昊,计算机软件,59,2024-08-13 13:00:00
4346,佛山,Java后端,16.0,5.0,本科,艾科一点停,互联网,299,2024-01-13 13:00:00
4347,佛山,Java后端,17.0,3.0,大专,广东南控电力有限公司,智能硬件,299,2024-12-03 11:00:00
4348,佛山,Java后端,11.5,3.0,本科,粤彩科技,计算机软件,10,2024-09-13 12:00:00
4349,佛山,Java后端,12.5,3.0,本科,金宇恒,计算机软件,299,2024-09-23 09:00:00
4350,佛山,Java后端,12.5,3.0,大专,电讯盈科,计算机软件,299,2024-03-01 11:00:00
4351,佛山,Java后端,9.5,1.0,本科,宸量科技,计算机软件,59,2024-08-27 11:00:00
4352,佛山,Java后端,8.5,1.0,本科,信盈科技,计算机软件,10,2024-05-13 09:00:00
4353,佛山,Java后端,10.0,3.0,大专,文昊网络,互联网,59,2024-10-23 18:00:00
4354,佛山,Java后端,13.5,5.0,大专,深圳华云信息系统科技,互联网,5499,2024-02-15 09:00:00
4355,佛山,Java后端,14.0,5.0,大专,软通动力,计算机软件,10000,2024-09-02 19:00:00
4356,佛山,Java后端,7.5,0.0,本科,易诚法务,咨询,59,2024-01-03 10:00:00
4357,佛山,Java后端,5.5,1.0,学历不限,德全快运,物流/仓储,10,2024-10-16 14:00:00
4358,佛山,Java后端,8.5,0.0,学历不限,广州嘉音讯,互联网,5499,2024-10-29 09:00:00
4359,佛山,Java后端,9.5,1.0,本科,壹公里,计算机软件,59,2024-04-06 21:00:00
4360,佛山,Java后端,21.0,5.0,本科,美的AI研究院,互联网,299,2024-10-24 13:00:00
4361,佛山,Java后端,10.5,3.0,本科,浩迪创新,仪器仪表/工业自动化,59,2024-10-12 05:00:00
4362,佛山,Java后端,6.0,1.0,大专,企航软件,计算机软件,10,2024-07-11 08:00:00
4363,佛山,Java后端,8.5,3.0,本科,佛山千润,智能硬件,10,2024-05-23 11:00:00
4364,佛山,Java后端,7.5,0.0,大专,潍坊有才环保科技,环保,59,2024-09-09 18:00:00
4365,佛山,Java后端,50.0,5.0,本科,特福,其他制造业,10000,2024-08-04 15:00:00
4366,佛山,Java后端,18.0,5.0,本科,新瑞智安,计算机软件,59,2024-04-15 10:00:00
4367,佛山,Java后端,9.5,1.0,大专,粤驰建工,工程施工,299,2024-11-16 13:00:00
4368,佛山,Java后端,7.5,1.0,学历不限,佛山卓方文化传媒,广播/影视,10,2024-11-20 11:00:00
4369,佛山,Java后端,30.0,5.0,本科,广东美的制冷有限公司,进出口贸易,10000,2024-06-09 15:00:00
4370,佛山,Java后端,10.5,0.0,大专,众盈,电子商务,59,2024-07-09 10:00:00
4371,佛山,Java后端,11.5,3.0,本科,京北方,互联网金融,10000,2024-01-05 18:00:00
4372,佛山,Java后端,5.0,0.0,学历不限,佛山市禅城区都映...,电子商务,10,2024-05-21 13:00:00
4373,佛山,Java后端,12.5,3.0,本科,华资软件,计算机软件,5499,2024-05-30 09:00:00
4374,佛山,Java后端,12.5,5.0,本科,伟邦科技,电子/硬件开发,299,2024-02-21 09:00:00
4375,佛山,Java后端,17.5,3.0,本科,东方精工,专用设备,5499,2024-02-01 14:00:00
4376,佛山,Java后端,6.5,0.0,大专,锦州禧嘻网络信息,互联网,10,2024-03-26 15:00:00
4377,佛山,Java后端,6.5,0.0,大专,逅达科技有限公司,其他行业,10,2024-12-15 23:00:00
4378,佛山,Java后端,12.5,0.0,学历不限,觅若服饰,电子商务,10,2024-09-05 11:00:00
4379,佛山,Java后端,7.5,0.0,大专,潍坊有才环保科技,环保,59,2024-09-17 11:00:00
4380,佛山,Java后端,10.0,3.0,大专,云团科技,计算机软件,59,2024-09-06 15:00:00
4381,佛山,Java后端,5.5,1.0,大专,中国人寿保险股份公司,保险,10000,2024-12-07 08:00:00
4382,佛山,Java后端,8.5,0.0,本科,前进牛仔布,其他行业,5499,2024-07-20 14:00:00
4383,佛山,Java后端,25.0,0.0,本科,某电子商务公司,电子商务,10,2024-09-07 12:00:00
4384,佛山,Java后端,12.5,3.0,本科,优玩旅行,生活服务(O2O),59,2024-10-20 19:00:00
4385,佛山,Java后端,6.0,0.0,大专,央企中国人寿,保险,749,2024-11-07 15:00:00
4386,佛山,Java后端,10.5,0.0,学历不限,曲靖翰锐信息技术,互联网,749,2024-01-05 16:00:00
4387,佛山,Java后端,5.5,0.0,大专,佛山市南海区辰粤...,广告/公关/会展,10,2024-07-29 14:00:00
4388,佛山,Java后端,9.5,3.0,中专/中技,家居美,装修装饰,59,2024-03-05 14:00:00
4389,佛山,Java后端,32.5,5.0,大专,佛山艺华堂健康管理,保健/养生,10,2024-05-09 08:00:00
4390,佛山,Java后端,10.5,1.0,本科,好易点科技,互联网,299,2024-03-29 11:00:00
4391,佛山,Java后端,8.5,0.0,学历不限,万胜力不锈钢,建筑材料,10,2024-07-22 11:00:00
4392,佛山,Java后端,12.5,3.0,本科,包庄科技,印刷/包装/造纸,299,2024-10-12 06:00:00
4393,佛山,Java后端,16.0,3.0,本科,青藤信息科技,大数据,59,2024-08-05 17:00:00
4394,佛山,Java后端,5.5,1.0,学历不限,德全快运,物流/仓储,10,2024-04-09 10:00:00
4395,佛山,Java后端,20.0,5.0,本科,英都科技,人力资源服务,749,2024-08-12 18:00:00
4396,佛山,Java后端,17.0,5.0,本科,纬创软件,计算机软件,5499,2024-04-13 07:00:00
4397,佛山,Java后端,12.5,1.0,本科,Tconcept,计算机软件,10,2024-04-02 15:00:00
4398,佛山,Java后端,8.5,0.0,学历不限,众智星辰,其他金融业,59,2024-08-18 18:00:00
4399,佛山,Java后端,12.5,0.0,本科,分布式,大数据,59,2024-10-27 09:00:00
4400,佛山,Java后端,10.5,5.0,本科,掌紫元,计算机软件,59,2024-01-02 09:00:00
4401,佛山,Java后端,25.0,5.0,本科,德尔玛电器,电子商务,5499,2024-01-09 14:00:00
4402,佛山,Java后端,9.5,1.0,大专,华塑建材有限公司,电子商务,10,2024-09-28 20:00:00
4403,佛山,Java后端,10.5,1.0,大专,广州尚夏网络有限公司,电子商务,59,2024-04-29 11:00:00
4404,佛山,Java后端,7.5,3.0,大专,鹏兴集团,建筑材料,299,2024-09-26 12:00:00
4405,佛山,Java后端,10.5,3.0,大专,TBK,金属制品,299,2024-09-28 17:00:00
4406,佛山,Java后端,12.5,0.0,学历不限,广东金众科技,其他专业服务,5499,2024-12-09 10:00:00
4407,佛山,Java后端,18.0,0.0,学历不限,携手一生,其他专业服务,10,2024-03-11 14:00:00
4408,佛山,Java后端,5.0,0.0,大专,杰莉丝科技,电子商务,749,2024-12-15 20:00:00
4409,佛山,Java后端,9.0,3.0,本科,广东五月花网络科技,计算机软件,10,2024-03-26 08:00:00
4410,佛山,Java后端,8.0,3.0,本科,济南咏思,智能硬件,10,2024-07-17 11:00:00
4411,佛山,Java后端,12.5,0.0,学历不限,亿俐缇,进出口贸易,10,2024-11-14 10:00:00
4412,佛山,Java后端,7.0,1.0,本科,鸿鹄的围城,移动互联网,10,2024-07-30 09:00:00
4413,佛山,Java后端,30.0,3.0,大专,中湃嘉盈,企业服务,299,2024-04-16 16:00:00
4414,佛山,Java后端,9.5,1.0,大专,嘉年华服饰,服装/纺织,299,2024-08-14 09:00:00
4416,佛山,Java后端,10.0,3.0,本科,广州南天,计算机软件,5499,2024-10-30 09:00:00
4417,佛山,Java后端,10.5,3.0,中专/中技,广东奥粤信息技术...,计算机硬件,59,2024-08-15 09:00:00
4418,佛山,Java后端,12.5,1.0,本科,嘉谦纺织,其他行业,749,2024-06-05 14:00:00
4419,佛山,Java后端,22.0,0.0,本科,麦高证券,证券/期货,749,2024-12-31 11:00:00
4420,佛山,Java后端,10.0,3.0,大专,戴欧德,消费电子,59,2024-03-28 09:00:00
4421,佛山,Java后端,5.5,1.0,大专,众新科技,互联网,59,2024-09-05 14:00:00
4422,佛山,Java后端,20.0,5.0,本科,同盾科技,互联网,5499,2024-10-04 10:00:00
4423,佛山,Java后端,13.5,1.0,本科,探花阁教育,互联网,10,2024-03-04 14:00:00
4424,佛山,Java后端,17.5,1.0,大专,欧派家居,装修装饰,299,2024-06-03 15:00:00
4425,佛山,Java后端,17.5,5.0,大专,精成,家具/家居,59,2024-07-16 11:00:00
4426,佛山,Java后端,8.5,1.0,大专,曲靖翰锐,其他专业服务,299,2024-08-17 09:00:00
4427,佛山,Java后端,17.5,3.0,大专,精一集团,家具/家居,5499,2024-03-25 08:00:00
4428,佛山,Java后端,11.5,3.0,大专,威学,培训/辅导机构,5499,2024-04-09 13:00:00
4429,佛山,Java后端,12.5,3.0,本科,利智科技孵化(广...,咨询,299,2024-06-03 14:00:00
4430,佛山,Java后端,40.0,0.0,本科,指南针公司,互联网金融,5499,2024-03-21 14:00:00
4431,佛山,Java后端,22.5,0.0,本科,华为技术,通信/网络设备,10000,2024-08-09 09:00:00
4432,佛山,Java后端,10.0,3.0,大专,华益新桥,其他行业,5499,2024-07-16 17:00:00
4433,佛山,Java后端,27.5,3.0,本科,华强方特,文化艺术/娱乐,10000,2024-08-18 01:00:00
4434,佛山,Java后端,32.5,5.0,本科,中创聚青,批发/零售,10,2024-09-02 13:00:00
4435,佛山,Java后端,17.5,5.0,本科,哈森,服装/纺织,5499,2024-12-20 13:00:00
4436,佛山,Java后端,8.5,3.0,本科,广州上泽,计算机软件,59,2024-05-29 14:00:00
4437,佛山,Java后端,10.5,3.0,学历不限,联信板业,建筑材料,299,2024-10-15 09:00:00
4438,佛山,Java后端,27.5,5.0,本科,哲信电商,电子商务,299,2024-08-16 12:00:00
4439,佛山,Java后端,16.0,1.0,大专,马威贸易,家具/家居,59,2024-04-11 14:00:00
4440,佛山,Java后端,20.5,5.0,本科,某大型生活服务(O2O)公司,生活服务(O2O),10000,2024-05-20 19:00:00
